D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000630.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000346.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000814.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000179.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000675.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000495.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000318.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000564.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000226.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000730.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000056.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000561.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000399.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000392.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000135.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000050.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000583.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000241.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000835.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000167.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000749.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000781.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000478.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000583.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000828.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000607.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000333.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000208.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000672.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000104.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000822.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000067.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000180.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000043.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000251.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000389.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000720.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000481.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000474.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000237.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000136.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000763.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000130.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000286.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000522.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000144.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000612.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000449.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000488.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000126.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000827.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000677.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000108.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000342.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000760.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000089.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000785.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000178.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000805.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000661.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000129.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000022.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000615.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000244.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000033.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000587.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000060.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000304.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000782.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000264.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000652.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000682.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000647.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000449.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000625.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000033.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000545.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000523.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000310.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000799.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000210.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000112.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000194.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000490.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000104.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000101.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000530.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000732.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000438.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000097.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000776.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000839.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000159.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000814.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000524.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000315.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000464.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000444.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000619.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000532.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000431.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000117.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000484.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000778.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000277.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000529.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000006.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000228.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000701.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000042.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000412.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000812.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000003.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000097.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000425.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000199.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000582.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000470.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000659.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000090.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000807.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000606.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000489.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000598.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000658.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000008.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000778.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000538.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000319.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000266.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000447.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000281.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000826.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000192.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000110.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000413.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000271.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000762.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000050.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000035.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000396.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000542.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000618.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000356.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000557.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000581.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000459.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000479.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000840.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000349.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000288.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000611.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000360.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000703.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000490.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000652.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000297.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000340.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000636.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000163.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000164.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000408.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000692.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000031.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000092.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000461.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000569.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000410.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000325.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000580.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000100.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000773.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000523.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000636.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000295.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000150.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000125.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000544.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000261.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000770.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000760.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000291.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000420.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000396.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000668.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000252.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000670.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000576.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000270.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000333.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000403.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000378.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000710.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000733.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000134.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000168.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000445.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000444.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000581.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000127.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000373.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000072.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000577.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000370.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000071.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000774.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000357.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000500.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000197.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000498.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000449.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000787.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000020.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000133.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000663.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000416.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000337.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000312.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000224.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000391.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000198.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000326.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000758.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000186.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000822.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000049.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000748.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000460.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000054.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000597.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000707.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000554.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000183.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000664.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000137.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000398.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000587.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000088.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000047.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000483.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000607.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000714.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000136.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000529.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000506.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000510.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000605.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000515.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000618.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000627.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000183.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000527.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000281.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000828.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000232.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000832.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000789.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000099.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000619.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000407.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000612.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000235.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000121.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000098.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000338.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000730.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000621.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000489.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000211.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000018.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000650.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000518.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000195.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000658.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000681.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000713.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000719.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000797.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000119.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000146.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000364.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000669.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000611.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000746.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000566.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000044.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000597.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000527.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000217.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000153.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000190.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000203.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000603.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000433.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000131.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000091.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000232.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000830.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000531.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000517.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000662.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000465.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000678.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000414.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000665.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000324.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000736.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000026.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000693.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000440.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000247.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000362.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000240.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000627.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000624.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000555.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000094.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000772.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000394.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000725.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000012.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000231.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000815.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000637.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000082.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000318.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000364.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000497.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000367.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000056.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000638.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000365.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000453.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000042.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000360.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000633.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000267.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000350.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000311.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000740.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000697.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000223.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000662.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000663.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000041.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000012.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000690.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000440.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000076.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000546.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000637.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000070.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000675.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000526.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000477.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000084.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000143.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000350.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000177.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000273.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000334.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000124.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000638.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000315.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000714.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000381.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000384.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000272.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\scissors\0000661.png,2
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000248.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000263.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\rock\0000590.png,1
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000503.png,0
D:\WorkRoom\postgraduate\Study\Day5\rps\paper\0000730.png,0
